MCBG|58817A108|2007-12-20 00:00:00|40.0|40.0|39.0|39.0|480
MLS|601148109|2007-12-20 00:00:00|25.33|25.58|25.24|25.28|195500
MART|638587105|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|9000
KLSE|482530102|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|2000
KMI|49455P101|2007-12-20 00:00:00|107.5|107.5|107.38|107.48|4549100
RTHG|74974T103|2007-12-20 00:00:00|0.004|0.004|0.004|0.004|3900
IFYBF|G4770S101|2007-12-20 00:00:00|\N|5.03|5.03|5.03|300
IFNX|45667U102|2007-12-20 00:00:00|0.15|0.15|0.15|0.15|5000
HSSIQ|440900108|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|2000
HDSG|444223101|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|9450
TDCB|884120106|2007-12-20 00:00:00|9.8|9.8|9.8|9.8|1000
GORL|382784106|2007-12-20 00:00:00|20.0|22.0|20.0|22.0|6140
FOTB|335876108|2007-12-20 00:00:00|79.57|79.57|79.57|79.57|200
GLTV|395368103|2007-12-20 00:00:00|0.2|0.2|0.2|0.2|50000
FRCH|357814102|2007-12-20 00:00:00|0.07|0.07|0.07|0.07|5000
ERIG|268833100|2007-12-20 00:00:00|0.01|0.01|0.001|0.001|200000
ESQS|296658305|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|295
SWTX|844909101|2007-12-20 00:00:00|0.84|0.84|0.76|0.8|3054
DMTGF|G26236128|2007-12-20 00:00:00|\N|15.3518|15.0|15.0|354
ECTH|285069100|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|200
EASB|277496105|2007-12-20 00:00:00|85.0|85.0|85.0|85.0|200
CRON|226903102|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|2000
CMPI|192861102|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|1150
CMX|141705103|2007-12-20 00:00:00|63.71|65.29|63.63|65.23|4720608
BSYN|090917105|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|2250
BSSC|065121105|2007-12-20 00:00:00|250.0|262.5|250.0|262.5|300
BOTH|09059E100|2007-12-20 00:00:00|3.0|3.0|3.0|3.0|100
ANIC|035284108|2007-12-20 00:00:00|0.001|0.001|0.001|0.001|6275
ASET|228429106|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|3200
NESB|628914103|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|1000
AMIIQ|004724100|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|100000
DSFT|247348105|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|500
CNY|146875109|2007-12-20 00:00:00|15.72|15.75|14.52|15.45|2100
BNCM|101626109|2007-12-20 00:00:00|0.02|0.02|0.02|0.02|480
DCPI|25385Y107|2007-12-20 00:00:00|0.008|0.008|0.005|0.005|67846
AAMC|024010308|2007-12-20 00:00:00|0.04|0.04|0.04|0.04|10000
ODLG|685751109|2007-12-20 00:00:00|0.02|0.02|0.01|0.015|173600
AIH|00371W100|2007-12-20 00:00:00|11.05|11.05|10.94|11.0|1700
STGN|86269H107|2007-12-20 00:00:00|10.92|10.94|10.9|10.9|8307
MEIIQ|552712101|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|1000
HMGNE|423501105|2007-12-20 00:00:00|0.22|0.25|0.22|0.23|15000
NWCM|652484882|2007-12-20 00:00:00|50.0|50.0|50.0|50.0|133
IMFN|45321T202|2007-12-20 00:00:00|9.3|9.3|9.3|9.3|3212
SRIIE|84730P105|2007-12-20 00:00:00|0.07|0.07|0.07|0.07|7000
HBSVE|42223X100|2007-12-20 00:00:00|0.007|0.007|0.007|0.007|748
EGEI|282266105|2007-12-20 00:00:00|1.38|1.4|1.37|1.39|83058
RCTFF|77174P102|2007-12-20 00:00:00|1.919|1.9235|1.892|1.9235|36800
PSHNF|69863V102|2007-12-20 00:00:00|0.51|0.51|0.51|0.51|1000
MSMA|601317100|2007-12-20 00:00:00|5.5|5.5|5.5|5.5|300
HYUR|44914N102|2007-12-20 00:00:00|0.005|0.005|0.005|0.005|5000
INFG|45663D104|2007-12-20 00:00:00|0.3|0.3|0.3|0.3|1000
LGASP|546676206|2007-12-20 00:00:00|28.0|28.0|28.0|28.0|250
ULUR|90403T100|2007-12-20 00:00:00|4.75|4.75|4.6|4.75|21000
SESCF|J71144109|2007-12-20 00:00:00|\N|6.4|6.4|6.4|225
NIDIF|629141102|2007-12-20 00:00:00|\N|0.139|0.134|0.134|36000
WWST|981544109|2007-12-20 00:00:00|0.023|0.023|0.023|0.023|19210
PWEI|69366Y108|2007-12-20 00:00:00|33.38|33.91|33.33|33.91|624008
ISTO|460968308|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|7000
SPCC|84760U107|2007-12-20 00:00:00|0.05|0.05|0.05|0.05|600
IOMGE|449793306|2007-12-20 00:00:00|3.0|3.0|2.5|2.5|3223
PREM|740473103|2007-12-20 00:00:00|30.62|32.09|30.61|31.33|1500
NOEL|655260107|2007-12-20 00:00:00|0.01|0.01|0.01|0.01|200
CLG|23077R100|2007-12-20 00:00:00|7.65|7.6899|7.42|7.48|36500
GHCI|37184D101|2007-12-20 00:00:00|69.29|69.36|68.76|69.33|444310
SONX|835448101|2007-12-20 00:00:00|0.04|0.04|0.04|0.04|1500
CTRI|695526103|2007-12-20 00:00:00|0.16|0.16|0.16|0.16|267
SBKEF|824916100|2007-12-20 00:00:00|\N|13.6765|13.367|13.5668|26600
NTCC|67059J107|2007-12-20 00:00:00|1.5|2.0|0.55|0.55|21100
TMIGF|896934106|2007-12-20 00:00:00|0.34|0.34|0.34|0.34|5000
SKYF|83080P103|2007-12-20 00:00:00|27.7|28.18|27.69|27.86|1360861
PGD|41013G103|2007-12-20 00:00:00|12.98|12.98|12.84|12.86|6700
BNL|120738406|2007-12-20 00:00:00|73.32|73.75|73.15|73.5|2400
CWG|138906300|2007-12-20 00:00:00|9.82|10.08|9.77|10.0|3900
UNPA|903057107|2007-12-20 00:00:00|120.25|122.0|120.25|122.0|2323
REDW|757903109|2007-12-20 00:00:00|15.0|16.0|14.25|14.25|700
FEEN|358616100|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|300
EVXS|300072105|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|200
ESMGF|27924C109|2007-12-20 00:00:00|\N|0.3206|0.3206|0.3206|15000
ERMAF|PSEUDO1000010171|2007-12-20 00:00:00|\N|238.0|238.0|238.0|450
ELDAY|12477A106|2007-12-20 00:00:00|\N|12.5|12.5|12.5|660
EARZ|270086101|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|4500
DXNL|255840209|2007-12-20 00:00:00|0.0035|0.0035|0.0035|0.0035|14500
DOTK|247782303|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|250
CSMT|210476107|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|902
CPXFF|14057U304|2007-12-20 00:00:00|\N|7.5753|7.5711|7.5711|7000
CNOP|206763302|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|500
CMER|PSEUDO1078352|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|200
CLHD|232533109|2007-12-20 00:00:00|0.015|0.015|0.015|0.015|29000
CLCR|18726M106|2007-12-20 00:00:00|0.001|0.001|0.001|0.001|30000
CHCL|169372109|2007-12-20 00:00:00|0.019|0.021|0.019|0.02|519000
CAEO|16941H100|2007-12-20 00:00:00|0.055|0.055|0.055|0.055|3000
ATEO|002062107|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|200
ANVB|00182P104|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|1500
ALCP|018836106|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|2000
AGIS|00760B105|2007-12-20 00:00:00|0.05|0.052|0.0495|0.05|6215418
WLHO|\N|2007-12-20 00:00:00|7.0|7.0|7.0|7.0|1350
VICI|925990103|2007-12-20 00:00:00|0.0048|0.0048|0.0046|0.0048|5437440
SSSU|\N|2007-12-20 00:00:00|0.0445|0.054|0.0415|0.048|14910110
SFAR|\N|2007-12-20 00:00:00|0.805|0.8075|0.73|0.73|63882
PHCHF|719316200|2007-12-20 00:00:00|0.24|0.28|0.235|0.24|1051900
NMHC|636918302|2007-12-20 00:00:00|9.5|9.5|9.25|9.46|17174
NCST|67035Q100|2007-12-20 00:00:00|1.46|1.51|1.4|1.4|62996
NEBS|PSEUDO1166760|2007-12-20 00:00:00|11.05|11.05|10.9|10.9|1700
SIMA|835466103|2007-12-20 00:00:00|1.75|1.75|1.75|1.75|2000
TWER|914274105|2007-12-20 00:00:00|2.15|2.15|2.05|2.0899|74675
MAXI|577904501|2007-12-20 00:00:00|0.006|0.006|0.006|0.006|111670
KMTUF|\N|2007-12-20 00:00:00|\N|25.2|25.0|25.2|2550
JGAC|470084104|2007-12-20 00:00:00|7.1|7.1|7.0|7.0|29000
ITRO|465743102|2007-12-20 00:00:00|0.0022|0.0024|0.0022|0.0024|6236148
SDEV|\N|2007-12-20 00:00:00|1.23|1.4|1.23|1.3|17619
CAFI|132618109|2007-12-20 00:00:00|11.6|11.75|11.6|11.65|2774
BNVI|090643107|2007-12-20 00:00:00|1.85|1.85|1.63|1.77|223329
ZF|989834106|2007-12-20 00:00:00|5.0|5.01|4.96|4.98|230400
CTU|157228107|2007-12-20 00:00:00|0.2605|0.28|0.26|0.26|17600
NWPG|\N|2007-12-20 00:00:00|0.5|0.5|0.45|0.5|4000
SRX|78464R105|2007-12-20 00:00:00|30.23|30.61|29.8|29.96|588700
SUWN|867877102|2007-12-20 00:00:00|0.335|0.375|0.335|0.345|17100
PT|737273102|2007-12-20 00:00:00|13.11|13.12|12.96|13.07|107200
PQ|716748108|2007-12-20 00:00:00|14.44|14.48|13.87|14.48|356800
LOR|521076109|2007-12-20 00:00:00|18.83|18.9199|18.43|18.72|41100
EXGI|30214A106|2007-12-20 00:00:00|0.017|0.0171|0.015|0.015|55200
HBP|448451104|2007-12-20 00:00:00|3.85|4.0|3.85|3.9|26600
GENI|37184Y105|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|600
SGBP|87182V108|2007-12-20 00:00:00|10.01|10.01|9.55|9.55|800
IEIB|459436507|2007-12-20 00:00:00|6.3|6.3|6.3|6.3|1200
DBRME|239559107|2007-12-20 00:00:00|0.42|0.45|0.4|0.5|14280
CIMK|17185N100|2007-12-20 00:00:00|2.43|2.43|2.43|2.43|500
GSPBU|37946Y302|2007-12-20 00:00:00|10.4|10.4|10.4|10.4|45500
WHIT|966785305|2007-12-20 00:00:00|11.0|11.0|10.98|11.0|181968
VNT|204421101|2007-12-20 00:00:00|14.6|14.82|14.5488|14.75|124600
SENS|817268105|2007-12-20 00:00:00|0.05|0.05|0.04|0.04|9000
APVL|03760D105|2007-12-20 00:00:00|0.005|0.005|0.005|0.005|2000
YGEOF|Y9723R118|2007-12-20 00:00:00|\N|1.62|1.62|1.62|1110
EJXR|292758109|2007-12-20 00:00:00|1.1|1.1|1.1|1.1|2812
UTDL|910776103|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|500
UEEGF|91349N108|2007-12-20 00:00:00|\N|17.8865|17.8865|17.8865|100
ALG|011311107|2007-12-20 00:00:00|18.28|18.66|17.73|18.3|24300
TMAX|893256206|2007-12-20 00:00:00|0.01|0.01|0.01|0.01|500
TLDG|879322105|2007-12-20 00:00:00|0.006|0.006|0.005|0.005|95000
SVCX|78486P103|2007-12-20 00:00:00|0.005|0.005|0.005|0.005|1200
STMT|855547105|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|6750
SOLO|834263204|2007-12-20 00:00:00|0.003|0.003|0.003|0.003|500
RFR|74963M101|2007-12-20 00:00:00|12.4999|12.4999|12.22|12.29|6400
RKGXF|G76058109|2007-12-20 00:00:00|\N|1.74|1.74|1.74|50000
KIROY|50125N104|2007-12-20 00:00:00|\N|41.0|40.85|41.0|568
PREN|73955A109|2007-12-20 00:00:00|0.1|0.1|0.1|0.1|176
FPAFY|335889200|2007-12-20 00:00:00|\N|3.85|3.65|3.7|67866
PHXT|719095101|2007-12-20 00:00:00|0.0015|0.0015|0.0015|0.0015|1000
ORSDF|68554N106|2007-12-20 00:00:00|\N|210.0|209.0|210.0|3600
CYAHF|229014105|2007-12-20 00:00:00|\N|4.6003|4.5092|4.6003|13200
CXSNF|22226R102|2007-12-20 00:00:00|\N|0.7727|0.77|0.77|5750
OPIX|676121106|2007-12-20 00:00:00|0.013|0.013|0.013|0.013|2000
NWSW|668367204|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|500
BAYRY|072730302|2007-12-20 00:00:00|\N|87.05|86.11|86.79|118754
BAMXF|D12096109|2007-12-20 00:00:00|\N|58.35|57.75|57.75|1505
BAIRY|110419306|2007-12-20 00:00:00|\N|62.79|60.95|61.0|6897
AUXVF|051036101|2007-12-20 00:00:00|\N|2.0345|1.9617|1.9815|13200
IMCX|451921100|2007-12-20 00:00:00|0.008|0.008|0.008|0.008|21615
AJSB|00150P102|2007-12-20 00:00:00|24.0|24.0|24.0|24.0|100
JSTS|482196102|2007-12-20 00:00:00|158.0|158.0|158.0|158.0|100
PTNK|699091104|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|5000
CEDU|PSEUDO1411419|2007-12-20 00:00:00|8.1001|8.194|8.0|8.0|85218
ALRC|PSEUDO1117057|2007-12-20 00:00:00|6.9|8.0|6.9|8.0|1000
INTO|457203107|2007-12-20 00:00:00|0.22|0.22|0.22|0.22|2226
SVE|817567100|2007-12-20 00:00:00|33.73|33.73|33.71|33.71|11700
RDCM|M81865103|2007-12-20 00:00:00|0.72|0.8|0.6823|0.7288|51156
HZNOF|44044D107|2007-12-20 00:00:00|\N|3.2815|3.2815|3.2815|100
HLGAF|\N|2007-12-20 00:00:00|\N|0.19|0.19|0.19|2190
HCBC|42965Q107|2007-12-20 00:00:00|22.0|22.0|22.0|22.0|712
DKA|97717W711|2007-12-20 00:00:00|31.94|32.864|31.72|32.82|16100
GTNOQ|37939M109|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|19400
GSMI|664148103|2007-12-20 00:00:00|0.0006|0.0006|0.0006|0.0006|1000
GMZP|368667200|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|1000
ENVG|294040308|2007-12-20 00:00:00|1.01|1.01|1.01|1.01|240
FFSW|32020Y104|2007-12-20 00:00:00|24.03|24.03|24.03|24.03|5000
CPTI|203915103|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|6667
CCIG|124885104|2007-12-20 00:00:00|0.2|0.34|0.2|0.34|660
BRLS|736419102|2007-12-20 00:00:00|0.003|0.003|0.003|0.003|8400
ARVCF|F84742109|2007-12-20 00:00:00|\N|1050.0|1017.5|1030.0|400
DRCO|268057106|2007-12-20 00:00:00|9.91|10.75|9.84|10.75|5243
AIOIF|J00607101|2007-12-20 00:00:00|\N|4.65|4.65|4.65|2000
WIPSO|976843201|2007-12-20 00:00:00|87.25|87.25|87.25|87.25|346
TRUL|897889101|2007-12-20 00:00:00|0.63|0.63|0.63|0.63|11179
APMFF|03075E103|2007-12-20 00:00:00|\N|0.4897|0.4897|0.4897|2000
TDYT|883622409|2007-12-20 00:00:00|1.25|1.25|1.17|1.17|600
AIDIF|PSEUDO861959|2007-12-20 00:00:00|\N|11.646|11.646|11.646|45500
AIRT|009207101|2007-12-20 00:00:00|9.15|9.16|8.76|9.1|18430
ACCS|00433C308|2007-12-20 00:00:00|0.002|0.002|0.002|0.002|4560
NAWL|63902Q109|2007-12-20 00:00:00|0.0002|0.0002|0.0001|0.0001|1295000
CNSV|21011T109|2007-12-20 00:00:00|0.25|0.4|0.25|0.4|16500
FEII|34415W206|2007-12-20 00:00:00|0.15|0.15|0.15|0.15|2088
CHAP|159423102|2007-12-20 00:00:00|85.94|85.97|85.91|85.91|2148435
SBHN|816292106|2007-12-20 00:00:00|0.02|0.02|0.02|0.02|4000
BPOM|055969109|2007-12-20 00:00:00|0.35|0.37|0.35|0.37|2946
ARUR|02926Y102|2007-12-20 00:00:00|0.18|0.19|0.14|0.19|17500
NHSEF|\N|2007-12-20 00:00:00|0.15|0.15|0.15|0.15|960
NESK|640826103|2007-12-20 00:00:00|0.01|0.015|0.0095|0.01|365000
MNHGE|60037R200|2007-12-20 00:00:00|0.07|0.07|0.06|0.06|5100
MIADF|585529100|2007-12-20 00:00:00|0.15|0.15|0.15|0.15|10000
MBIFE|55274N102|2007-12-20 00:00:00|0.75|0.85|0.73|0.75|10072
IVHG|457683100|2007-12-20 00:00:00|0.019|0.019|0.016|0.019|193590
HYPR|44913S508|2007-12-20 00:00:00|0.04|0.055|0.04|0.04|52735
GSNR|989775101|2007-12-20 00:00:00|10.5|11.0|10.5|11.0|200
EMGLE|291732105|2007-12-20 00:00:00|0.15|0.15|0.15|0.15|1243
ECUIE|27928J100|2007-12-20 00:00:00|0.0012|0.002|0.0011|0.0012|11050700
FBGA|31983C109|2007-12-20 00:00:00|25.3|25.4|25.25|25.25|1550
EBNJ|29367T102|2007-12-20 00:00:00|7.6|7.6|7.3|7.3|1605
CPPT|\N|2007-12-20 00:00:00|0.24|0.245|0.23|0.24|72550
CEEC|\N|2007-12-20 00:00:00|0.16|0.16|0.15|0.15|117000
BRCH|064579105|2007-12-20 00:00:00|30.06|30.99|30.06|30.25|1640
BLLI|\N|2007-12-20 00:00:00|2.12|2.13|2.12|2.13|8289
BCSR|11132B103|2007-12-20 00:00:00|1.24|1.24|1.18|1.2|30494
AEGCF|\N|2007-12-20 00:00:00|23.5|23.5|23.0|23.0|4500
TSY|898404108|2007-12-20 00:00:00|17.03|17.05|17.02|17.02|3179523
PTM|746819101|2007-12-20 00:00:00|9.08|9.13|\N|9.07|18600
CRNS|L20708100|2007-12-20 00:00:00|15.98|15.98|15.5|15.9|800
LFB|543213102|2007-12-20 00:00:00|24.75|24.76|24.74|24.74|1300200
EF|29874M103|2007-12-20 00:00:00|10.82|10.96|10.82|10.92|64200
CPC|154785109|2007-12-20 00:00:00|22.51|22.54|22.5|22.54|351409
GVT|61745P106|2007-12-20 00:00:00|9.59|9.62|9.58|9.59|155700
EMBT|290787100|2007-12-20 00:00:00|7.19|7.2|7.18|7.18|24190
QVDX|74913K106|2007-12-20 00:00:00|3.18|3.2|3.18|3.2|139497
WITS|977424100|2007-12-20 00:00:00|27.45|27.48|27.44|27.45|0
WEBX|94767L109|2007-12-20 00:00:00|56.97|57.0|56.97|56.98|182906
WEBM|94768C108|2007-12-20 00:00:00|9.18|9.87|9.17|9.3|1260759
VBAC|927649103|2007-12-20 00:00:00|5.7|5.75|5.7|5.75|200
TALX|874918105|2007-12-20 00:00:00|35.15|35.59|35.0272|35.45|1404074
SYGR|871562203|2007-12-20 00:00:00|5.76|5.79|5.75|5.77|1789395
STTX|858147101|2007-12-20 00:00:00|29.98|29.99|29.95|29.97|112598
RBNC|760282103|2007-12-20 00:00:00|13.93|14.07|13.42|13.46|3381036
PORK|74060C105|2007-12-20 00:00:00|21.84|21.91|21.57|21.82|26053
PDSN|M41415106|2007-12-20 00:00:00|10.89|10.99|10.84|10.97|162784
WPRO|978490209|2007-12-20 00:00:00|0.04|0.04|0.01|0.01|677470
IFCJ|458447109|2007-12-20 00:00:00|22.98|23.0|22.948|22.99|39648
ICOS|449295104|2007-12-20 00:00:00|33.98|34.0|33.98|33.99|637666
GISX|37934A100|2007-12-20 00:00:00|28.99|29.02|28.98|29.02|129857
FFFL|31604Q107|2007-12-20 00:00:00|39.8|39.86|39.32|39.33|1701785
DTAS|25388K104|2007-12-20 00:00:00|13.49|13.5|13.48|13.48|239939
EUROY|29879R206|2007-12-20 00:00:00|\N|13.5|12.5|12.5|559289
XXGZH|156665705|2007-12-20 00:00:00|\N|307.0|307.0|307.0|2
XXFAH|35644P102|2007-12-20 00:00:00|\N|90.0|90.0|90.0|10
XLACF|G31611109|2007-12-20 00:00:00|\N|0.1|0.1|0.1|33278
WRLT|\N|2007-12-20 00:00:00|0.001|0.001|0.001|0.001|3001
WIMHF|PSEUDO1000003516|2007-12-20 00:00:00|\N|10.45|10.45|10.45|2000
WEBQ|947681102|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|1000
WEIR|948704101|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|488
WESC|\N|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|167
WAFI|932495104|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|4000
VOPKF|PSEUDO1000003630|2007-12-20 00:00:00|\N|55.0|55.0|55.0|3000
ULELF|PSEUDO1000002678|2007-12-20 00:00:00|\N|\N|\N|14.2756|210
TVTGF|894911106|2007-12-20 00:00:00|\N|0.0001|0.0001|0.0001|7900
TLRN|879674109|2007-12-20 00:00:00|0.0012|0.0012|0.0012|0.0012|11000
TFTG|\N|2007-12-20 00:00:00|0.025|0.03|0.02|0.02|298666
TBMH|872197108|2007-12-20 00:00:00|0.01|0.01|0.01|0.01|1340
TCIX|89149T101|2007-12-20 00:00:00|0.003|0.003|0.003|0.003|500
SPPYF|S8252K103|2007-12-20 00:00:00|\N|2.65|2.65|2.65|1820
SPAI|849169107|2007-12-20 00:00:00|0.015|0.0175|0.015|0.0175|30000
SOBI|833582109|2007-12-20 00:00:00|1.13|1.13|1.13|1.13|1000
SNNS|801017104|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|40000
SKYN|830869103|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|102000
SKATA|830875100|2007-12-20 00:00:00|0.01|0.01|0.01|0.01|135585
SLCTY|816200109|2007-12-20 00:00:00|\N|0.0002|0.0002|0.0002|11000
SIVJF|80621M201|2007-12-20 00:00:00|\N|9.8422|9.8422|9.8422|500
SIRNQ|82966Q102|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|37000
SGAL|861922102|2007-12-20 00:00:00|0.01|0.01|0.01|0.01|200000
SEQU|859294100|2007-12-20 00:00:00|0.01|0.01|0.01|0.01|8000
SCUAF|822567103|2007-12-20 00:00:00|\N|40.0685|39.9761|40.0685|400
SCMS|808766109|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|2200
SBSNF|R75677105|2007-12-20 00:00:00|\N|55.25|55.25|55.25|100
RSDI|78249M207|2007-12-20 00:00:00|0.0004|0.0004|0.0004|0.0004|1030000
QZAFQ|746937101|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|413
MTNOF|PSEUDO1000002597|2007-12-20 00:00:00|\N|17.2188|17.2188|17.2188|386500
MLMIQ|59507T100|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|625
MGRY|61411N104|2007-12-20 00:00:00|0.19|0.19|0.19|0.19|9900
MEGFQ|584951107|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|2000
MGIMF|61688E100|2007-12-20 00:00:00|\N|0.2547|0.2547|0.2547|2000
LSRI|532169109|2007-12-20 00:00:00|13.0|14.0|9.0|14.0|35800
LRSI|531936102|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|11200
LEPI|521708107|2007-12-20 00:00:00|0.005|0.005|0.005|0.005|5000
LEAK|521784306|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|646
LCNTU|546234204|2007-12-20 00:00:00|1350.0|1350.0|1350.0|1350.0|127
KPLNF|M75257101|2007-12-20 00:00:00|\N|0.001|0.001|0.001|2700
KLGE|498499300|2007-12-20 00:00:00|0.06|0.09|0.06|0.07|73175
KIDO|49380R107|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|2300
KBREY|PSEUDO1161863|2007-12-20 00:00:00|\N|19.25|19.0|19.05|7824
IMRIQ|45812A100|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|11000
IDES|\N|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|169
HKHKF|J21903109|2007-12-20 00:00:00|\N|3.25|3.25|3.25|1200
HEGCF|403918105|2007-12-20 00:00:00|\N|0.0001|0.0001|0.0001|3000
GOFR|981595101|2007-12-20 00:00:00|\N|\N|\N|0.0001|5000
BIOV|090676107|2007-12-20 00:00:00|21.47|21.5|21.44|21.48|879843
ETLCE|29759M103|2007-12-20 00:00:00|0.026|0.029|0.026|0.029|237100
HORC|44041Y104|2007-12-20 00:00:00|20.0|20.01|19.944|20.01|465777
WILK|972000103|2007-12-20 00:00:00|0.3|0.3|0.3|0.3|1000
CHGEL|153609870|2007-12-20 00:00:00|94.0|97.0|94.0|95.76|400
ACCM|025312109|2007-12-20 00:00:00|0.008|0.008|0.008|0.008|500
CSCEE|147270102|2007-12-20 00:00:00|0.01|0.01|0.01|0.01|55000
MHL|61915Q108|2007-12-20 00:00:00|14.72|14.79|14.72|14.75|310800
TRPC|897069209|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|514
LQ|748718103|2007-12-20 00:00:00|15.0|15.02|14.84|15.02|900
NXL|648053106|2007-12-20 00:00:00|33.4|33.54|33.11|33.13|338100
POTN|05461K106|2007-12-20 00:00:00|1.01|1.01|1.01|1.01|844
TLCC|893636100|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|500
PALC|693790107|2007-12-20 00:00:00|0.035|0.035|0.035|0.035|5000
RONE|758824205|2007-12-20 00:00:00|0.06|0.06|0.06|0.06|9042
GI|374508109|2007-12-20 00:00:00|77.12|77.38|76.98|77.02|4238900
DQE|266233105|2007-12-20 00:00:00|20.21|20.23|20.19|20.2|3612300
BDG|059815100|2007-12-20 00:00:00|50.75|50.78|50.71|50.75|532400
ESIEF|PSEUDO1000003276|2007-12-20 00:00:00|\N|0.3695|0.3695|0.3695|1939
BCICF|077914307|2007-12-20 00:00:00|\N|0.0467|0.01|0.01|13700
RFXCQ|75866G109|2007-12-20 00:00:00|0.12|0.12|0.12|0.12|200
BN|066821109|2007-12-20 00:00:00|36.47|36.5|36.46|36.49|453600
RCMCF|Y7275P100|2007-12-20 00:00:00|\N|0.09|0.09|0.09|10680
GLDI|398901108|2007-12-20 00:00:00|0.002|0.002|0.002|0.002|5100
ZCCCF|20162E101|2007-12-20 00:00:00|\N|0.0001|0.0001|0.0001|1500
WACC|95709H304|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|100000
ECMT|27889C102|2007-12-20 00:00:00|0.006|0.006|0.006|0.006|2000
FBDN|319348108|2007-12-20 00:00:00|38.5|38.5|38.5|38.5|180
NECE|639754100|2007-12-20 00:00:00|0.01|0.1|0.0001|0.1|37000
STLW|863100202|2007-12-20 00:00:00|7.98|8.0|7.98|8.0|75122
PDF|41013Q101|2007-12-20 00:00:00|8.65|8.65|8.49|8.54|36300
CVSS|PSEUDO1164559|2007-12-20 00:00:00|0.005|0.005|0.005|0.005|58192
FVLY|337422109|2007-12-20 00:00:00|20.45|20.45|20.45|20.45|200
KMDO|50047A107|2007-12-20 00:00:00|0.008|0.008|0.008|0.008|5000
KKRI|486907108|2007-12-20 00:00:00|3.5|3.5|3.45|3.5|2800
CPBB|139740104|2007-12-20 00:00:00|32.99|33.0|32.99|33.0|1000
FYBR|22674J107|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|500
FMJRF|32076R102|2007-12-20 00:00:00|\N|3.655|3.35|3.373|81450
FGNL|PSEUDO1359170|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|10000
BETME|030405104|2007-12-20 00:00:00|1.09|1.23|1.09|1.23|83650
